points,opponent.points,opponent.team_id,home,last_ten_w_prc,w_prc,games_played,opponent.points0,opponent.points1,opponent.points2,opponent.points3,opponent.points4,opponent.min0,opponent.min1,opponent.min2,opponent.min3,opponent.min4,opponent.fgm0,opponent.fgm1,opponent.fgm2,opponent.fgm3,opponent.fgm4,opponent.fga0,opponent.fga1,opponent.fga2,opponent.fga3,opponent.fga4,opponent.fgp0,opponent.fgp1,opponent.fgp2,opponent.fgp3,opponent.fgp4,opponent.ftm0,opponent.ftm1,opponent.ftm2,opponent.ftm3,opponent.ftm4,opponent.fta0,opponent.fta1,opponent.fta2,opponent.fta3,opponent.fta4,opponent.ftp0,opponent.ftp1,opponent.ftp2,opponent.ftp3,opponent.ftp4,opponent.tpm0,opponent.tpm1,opponent.tpm2,opponent.tpm3,opponent.tpm4,opponent.tpa0,opponent.tpa1,opponent.tpa2,opponent.tpa3,opponent.tpa4,opponent.tpp0,opponent.tpp1,opponent.tpp2,opponent.tpp3,opponent.tpp4,opponent.offReb0,opponent.offReb1,opponent.offReb2,opponent.offReb3,opponent.offReb4,opponent.defReb0,opponent.defReb1,opponent.defReb2,opponent.defReb3,opponent.defReb4,opponent.totReb0,opponent.totReb1,opponent.totReb2,opponent.totReb3,opponent.totReb4,opponent.assists0,opponent.assists1,opponent.assists2,opponent.assists3,opponent.assists4,opponent.pFouls0,opponent.pFouls1,opponent.pFouls2,opponent.pFouls3,opponent.pFouls4,opponent.steals0,opponent.steals1,opponent.steals2,opponent.steals3,opponent.steals4,opponent.turnovers0,opponent.turnovers1,opponent.turnovers2,opponent.turnovers3,opponent.turnovers4,opponent.blocks0,opponent.blocks1,opponent.blocks2,opponent.blocks3,opponent.blocks4,opponent.plusMinus0,opponent.plusMinus1,opponent.plusMinus2,opponent.plusMinus3,opponent.plusMinus4,points0,points1,points2,points3,points4,min0,min1,min2,min3,min4,fgm0,fgm1,fgm2,fgm3,fgm4,fga0,fga1,fga2,fga3,fga4,fgp0,fgp1,fgp2,fgp3,fgp4,ftm0,ftm1,ftm2,ftm3,ftm4,fta0,fta1,fta2,fta3,fta4,ftp0,ftp1,ftp2,ftp3,ftp4,tpm0,tpm1,tpm2,tpm3,tpm4,tpa0,tpa1,tpa2,tpa3,tpa4,tpp0,tpp1,tpp2,tpp3,tpp4,offReb0,offReb1,offReb2,offReb3,offReb4,defReb0,defReb1,defReb2,defReb3,defReb4,totReb0,totReb1,totReb2,totReb3,totReb4,assists0,assists1,assists2,assists3,assists4,pFouls0,pFouls1,pFouls2,pFouls3,pFouls4,steals0,steals1,steals2,steals3,steals4,turnovers0,turnovers1,turnovers2,turnovers3,turnovers4,blocks0,blocks1,blocks2,blocks3,blocks4,plusMinus0,plusMinus1,plusMinus2,plusMinus3,plusMinus4
108.0,122.0,8,1,0.7,0.6071428571428571,56,39.0,18.0,2.0,16.0,19.0,40.0,30.0,27.0,36.0,30.0,13.0,5.0,1.0,7.0,7.0,24.0,7.0,2.0,17.0,14.0,54.2,71.4,50.0,41.2,50.0,6.0,7.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,85.7,100.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,5.0,14.0,3.0,1.0,6.0,10.0,50.0,33.3,0.0,33.3,50.0,0.0,1.0,1.0,0.0,0.0,8.0,4.0,3.0,5.0,2.0,8.0,5.0,4.0,5.0,2.0,11.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,18.0,15.0,13.0,12.0,11.0,0.0,2.0,10.0,21.0,3.0,22.0,12.0,15.0,45.0,22.0,0.0,1.0,4.0,9.0,1.0,3.0,2.0,5.0,22.0,5.0,0.0,50.0,80.0,40.9,20.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,10.0,3.0,0.0,0.0,0.0,20.0,33.3,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,6.0,2.0,1.0,1.0,2.0,5.0,0.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,-1.0,-10.0,-11.0,-11.0
111.0,125.0,15,1,0.6,0.5964912280701754,57,7.0,13.0,22.0,12.0,19.0,34.0,31.0,30.0,17.0,31.0,3.0,5.0,7.0,5.0,8.0,6.0,12.0,14.0,6.0,13.0,50.0,41.7,50.0,83.3,61.5,0.0,0.0,4.0,2.0,1.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,80.0,100.0,25.0,1.0,3.0,4.0,0.0,2.0,1.0,7.0,9.0,0.0,6.0,100.0,42.9,44.4,0.0,33.3,1.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,5.0,6.0,1.0,3.0,3.0,8.0,6.0,4.0,0.0,12.0,1.0,3.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,14.0,12.0,11.0,9.0,7.0,0.0,22.0,39.0,6.0,14.0,19.0,22.0,37.0,11.0,39.0,0.0,7.0,14.0,2.0,6.0,4.0,14.0,25.0,4.0,15.0,0.0,50.0,56.0,50.0,40.0,0.0,4.0,10.0,2.0,0.0,0.0,4.0,10.0,2.0,1.0,0.0,100.0,100.0,100.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,7.0,5.0,2.0,9.0,0.0,57.1,20.0,0.0,22.2,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-4.0,-7.0,-7.0,-9.0
103.0,105.0,14,0,0.5,0.5862068965517241,58,0.0,0.0,18.0,2.0,20.0,8.0,15.0,26.0,12.0,38.0,0.0,0.0,7.0,1.0,6.0,1.0,3.0,14.0,4.0,13.0,0.0,0.0,50.0,25.0,46.2,0.0,0.0,2.0,0.0,6.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,50.0,0.0,75.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,33.3,0.0,33.3,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,5.0,1.0,1.0,3.0,1.0,7.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,8.0,6.0,-2.0,4.0,8.0,17.0,23.0,0.0,29.0,39.0,42.0,41.0,5.0,2.0,4.0,7.0,9.0,0.0,3.0,8.0,11.0,21.0,1.0,66.7,50.0,63.6,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,5.0,14.0,0.0,0.0,0.0,60.0,35.7,0.0,3.0,9.0,2.0,2.0,2.0,4.0,8.0,9.0,3.0,0.0,7.0,17.0,11.0,5.0,2.0,0.0,0.0,5.0,4.0,1.0,4.0,4.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,3.0,2.0,2.0,1.0
100.0,118.0,26,0,0.4,0.576271186440678,59,21.0,10.0,11.0,8.0,6.0,32.0,13.0,25.0,15.0,20.0,7.0,4.0,5.0,4.0,2.0,13.0,5.0,8.0,5.0,3.0,53.8,80.0,62.5,80.0,66.7,6.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,25.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,6.0,1.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,25.0,24.0,21.0,16.0,12.0,0.0,33.0,23.0,0.0,4.0,5.0,35.0,43.0,9.0,30.0,0.0,11.0,8.0,0.0,2.0,0.0,21.0,16.0,0.0,8.0,0.0,52.4,50.0,0.0,25.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,85.7,85.7,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,62.5,50.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,14.0,0.0,3.0,0.0,6.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,-2.0,-4.0,-4.0,-13.0
110.0,96.0,27,0,0.4,0.5833333333333334,60,11.0,0.0,0.0,14.0,6.0,25.0,1.0,1.0,33.0,21.0,5.0,0.0,0.0,5.0,3.0,7.0,0.0,0.0,15.0,5.0,71.4,0.0,0.0,33.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,9.0,0.0,50.0,0.0,0.0,44.4,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,2.0,7.0,5.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,-1.0,-1.0,21.0,18.0,18.0,16.0,4.0,39.0,38.0,44.0,35.0,18.0,5.0,7.0,7.0,6.0,1.0,18.0,9.0,13.0,15.0,2.0,27.8,77.8,53.8,40.0,50.0,11.0,3.0,2.0,0.0,2.0,11.0,7.0,2.0,0.0,2.0,100.0,42.9,100.0,0.0,100.0,0.0,1.0,2.0,4.0,0.0,4.0,2.0,5.0,11.0,0.0,0.0,50.0,40.0,36.4,0.0,0.0,4.0,1.0,0.0,5.0,2.0,7.0,11.0,3.0,5.0,2.0,11.0,12.0,3.0,10.0,12.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,7.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,20.0,15.0,13.0,13.0,5.0
102.0,116.0,2,1,0.3,0.5737704918032787,61,19.0,30.0,12.0,22.0,10.0,43.0,35.0,35.0,32.0,26.0,7.0,13.0,5.0,7.0,5.0,15.0,24.0,10.0,11.0,7.0,46.7,54.2,50.0,63.6,71.4,3.0,1.0,0.0,5.0,0.0,4.0,3.0,0.0,5.0,0.0,75.0,33.3,0.0,100.0,0.0,2.0,3.0,2.0,3.0,0.0,8.0,9.0,6.0,4.0,0.0,25.0,33.3,33.3,75.0,0.0,1.0,0.0,0.0,2.0,4.0,5.0,8.0,1.0,2.0,3.0,6.0,8.0,1.0,4.0,7.0,6.0,3.0,6.0,4.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,15.0,15.0,14.0,12.0,11.0,11.0,0.0,0.0,12.0,0.0,16.0,1.0,1.0,32.0,14.0,5.0,0.0,0.0,4.0,0.0,7.0,0.0,1.0,12.0,0.0,71.4,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,8.0,0.0,50.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,-5.0,-5.0
113.0,111.0,10,1,0.3,0.5806451612903226,62,14.0,7.0,11.0,32.0,7.0,24.0,36.0,31.0,36.0,20.0,3.0,3.0,4.0,10.0,3.0,10.0,5.0,11.0,19.0,5.0,30.0,60.0,36.4,52.6,60.0,7.0,0.0,3.0,7.0,0.0,7.0,2.0,4.0,8.0,0.0,100.0,0.0,75.0,87.5,0.0,1.0,1.0,0.0,5.0,1.0,4.0,3.0,0.0,7.0,3.0,25.0,33.3,0.0,71.4,33.3,1.0,0.0,5.0,2.0,0.0,1.0,4.0,11.0,3.0,0.0,2.0,4.0,16.0,5.0,0.0,3.0,3.0,4.0,8.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,2.0,1.0,4.0,0.0,5.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,3.0,3.0,3.0,-1.0,4.0,7.0,6.0,35.0,2.0,34.0,14.0,27.0,40.0,20.0,2.0,3.0,2.0,11.0,1.0,7.0,9.0,5.0,26.0,2.0,28.6,33.3,40.0,42.3,50.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,100.0,90.9,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,11.0,0.0,0.0,33.3,0.0,27.3,0.0,4.0,1.0,4.0,0.0,4.0,7.0,0.0,4.0,1.0,2.0,11.0,1.0,8.0,1.0,6.0,1.0,1.0,4.0,12.0,2.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,9.0,8.0,5.0,3.0,2.0
92.0,115.0,23,1,0.3,0.5714285714285714,63,7.0,15.0,26.0,24.0,3.0,23.0,34.0,36.0,34.0,28.0,2.0,4.0,9.0,9.0,1.0,6.0,6.0,14.0,18.0,4.0,33.3,66.7,64.3,50.0,25.0,3.0,4.0,2.0,3.0,0.0,4.0,4.0,3.0,3.0,0.0,75.0,100.0,66.7,100.0,0.0,0.0,3.0,6.0,3.0,1.0,0.0,4.0,11.0,7.0,3.0,0.0,75.0,54.5,42.9,33.3,2.0,0.0,2.0,0.0,1.0,7.0,1.0,5.0,6.0,3.0,9.0,1.0,7.0,6.0,4.0,1.0,1.0,4.0,5.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,18.0,17.0,17.0,15.0,13.0,0.0,2.0,0.0,0.0,20.0,3.0,16.0,3.0,3.0,29.0,0.0,1.0,0.0,0.0,6.0,0.0,7.0,1.0,1.0,14.0,0.0,14.3,0.0,0.0,42.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-9.0
99.0,110.0,11,1,0.2,0.5625,64,8.0,31.0,7.0,25.0,2.0,26.0,32.0,27.0,30.0,32.0,3.0,11.0,3.0,12.0,1.0,9.0,26.0,4.0,19.0,6.0,33.3,42.3,75.0,63.2,16.7,2.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,50.0,100.0,50.0,50.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,18.0,0.0,1.0,4.0,0.0,44.4,0.0,0.0,0.0,0.0,2.0,4.0,5.0,1.0,4.0,9.0,6.0,3.0,2.0,4.0,11.0,10.0,8.0,3.0,1.0,1.0,6.0,2.0,4.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,23.0,20.0,19.0,19.0,17.0,10.0,5.0,14.0,4.0,14.0,22.0,11.0,22.0,18.0,47.0,3.0,2.0,6.0,0.0,4.0,3.0,6.0,8.0,7.0,17.0,100.0,33.3,75.0,0.0,23.5,4.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,4.0,4.0,80.0,0.0,0.0,100.0,75.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,3.0,4.0,9.0,0.0,33.3,66.7,0.0,33.3,2.0,1.0,0.0,0.0,4.0,3.0,1.0,2.0,3.0,14.0,5.0,2.0,2.0,3.0,18.0,3.0,1.0,1.0,1.0,7.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,-11.0
107.0,98.0,7,0,0.3,0.5692307692307692,65,21.0,4.0,17.0,18.0,0.0,29.0,8.0,34.0,36.0,20.0,7.0,2.0,7.0,8.0,0.0,13.0,4.0,13.0,13.0,4.0,53.8,50.0,53.8,61.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,50.0,0.0,7.0,0.0,3.0,0.0,0.0,13.0,0.0,8.0,0.0,4.0,53.8,0.0,37.5,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,3.0,6.0,3.0,3.0,1.0,5.0,7.0,3.0,2.0,2.0,4.0,6.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,-3.0,-4.0,-5.0,-5.0,0.0,13.0,14.0,16.0,28.0,21.0,45.0,22.0,47.0,39.0,0.0,5.0,6.0,6.0,11.0,0.0,12.0,8.0,15.0,22.0,0.0,41.7,75.0,40.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,3.0,1.0,4.0,6.0,0.0,6.0,1.0,9.0,14.0,0.0,50.0,100.0,44.4,42.9,3.0,1.0,3.0,0.0,1.0,3.0,18.0,1.0,1.0,5.0,6.0,19.0,4.0,1.0,6.0,1.0,10.0,0.0,5.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,17.0,16.0,12.0,11.0,9.0
100.0,116.0,1,1,0.3,0.5606060606060606,66,26.0,5.0,5.0,13.0,22.0,38.0,30.0,11.0,25.0,25.0,12.0,1.0,2.0,5.0,9.0,17.0,6.0,2.0,11.0,14.0,70.6,16.7,100.0,45.5,64.3,0.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,4.0,4.0,0.0,100.0,50.0,75.0,50.0,2.0,1.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,5.0,66.7,16.7,0.0,0.0,40.0,1.0,0.0,0.0,3.0,0.0,8.0,1.0,1.0,6.0,3.0,9.0,1.0,1.0,9.0,3.0,7.0,4.0,4.0,3.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,19.0,14.0,13.0,13.0,15.0,4.0,11.0,19.0,11.0,24.0,26.0,46.0,31.0,12.0,7.0,2.0,4.0,6.0,5.0,8.0,2.0,15.0,18.0,14.0,87.5,100.0,26.7,33.3,35.7,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,10.0,11.0,7.0,0.0,0.0,30.0,36.4,14.3,1.0,6.0,2.0,1.0,1.0,5.0,3.0,0.0,2.0,1.0,6.0,9.0,2.0,3.0,2.0,2.0,1.0,9.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,-7.0,-10.0,-12.0
98.0,74.0,26,1,0.4,0.5671641791044776,67,4.0,11.0,1.0,2.0,2.0,12.0,16.0,17.0,9.0,3.0,1.0,4.0,0.0,1.0,1.0,2.0,6.0,0.0,4.0,3.0,50.0,66.7,0.0,25.0,33.3,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,100.0,100.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,-1.0,15.0,11.0,26.0,19.0,5.0,39.0,42.0,29.0,42.0,20.0,6.0,3.0,11.0,8.0,2.0,16.0,13.0,19.0,12.0,3.0,37.5,23.1,57.9,66.7,66.7,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,50.0,100.0,0.0,0.0,100.0,2.0,3.0,4.0,3.0,0.0,4.0,10.0,7.0,5.0,0.0,50.0,30.0,57.1,60.0,0.0,3.0,0.0,0.0,2.0,2.0,11.0,4.0,3.0,5.0,4.0,14.0,4.0,3.0,7.0,6.0,4.0,6.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,3.0,5.0,1.0,2.0,2.0,5.0,1.0,0.0,0.0,3.0,25.0,24.0,23.0,23.0,14.0
73.0,79.0,27,1,0.4,0.5588235294117647,68,16.0,0.0,13.0,7.0,11.0,26.0,31.0,28.0,30.0,38.0,6.0,0.0,5.0,3.0,5.0,9.0,2.0,8.0,13.0,14.0,66.7,0.0,62.5,23.1,35.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,50.0,0.0,33.3,4.0,0.0,2.0,1.0,0.0,6.0,2.0,2.0,6.0,4.0,66.7,0.0,100.0,16.7,0.0,2.0,0.0,3.0,0.0,2.0,5.0,5.0,4.0,1.0,10.0,7.0,5.0,7.0,1.0,12.0,3.0,3.0,1.0,5.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,19.0,18.0,13.0,12.0,-3.0,3.0,8.0,19.0,15.0,9.0,24.0,36.0,32.0,36.0,43.0,1.0,2.0,6.0,6.0,4.0,1.0,8.0,22.0,17.0,13.0,100.0,25.0,27.3,35.3,30.8,1.0,3.0,6.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,50.0,75.0,75.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,9.0,12.0,7.0,0.0,33.3,11.1,25.0,14.3,5.0,3.0,2.0,2.0,3.0,5.0,6.0,1.0,7.0,8.0,10.0,9.0,3.0,9.0,11.0,4.0,0.0,8.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,4.0,6.0,0.0,3.0,0.0,1.0,0.0,10.0,4.0,2.0,1.0,-2.0
106.0,79.0,27,1,0.4,0.5652173913043478,69,9.0,4.0,0.0,0.0,0.0,24.0,6.0,11.0,8.0,21.0,4.0,1.0,0.0,0.0,0.0,11.0,3.0,2.0,1.0,4.0,36.4,33.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,14.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,-1.0,-2.0,-7.0,20.0,16.0,14.0,20.0,6.0,39.0,34.0,29.0,27.0,20.0,8.0,4.0,6.0,7.0,3.0,16.0,11.0,11.0,12.0,3.0,50.0,36.4,54.5,58.3,100.0,3.0,4.0,0.0,2.0,0.0,4.0,4.0,0.0,3.0,0.0,75.0,100.0,0.0,66.7,0.0,1.0,4.0,2.0,4.0,0.0,6.0,9.0,5.0,8.0,0.0,16.7,44.4,40.0,50.0,0.0,1.0,1.0,0.0,0.0,3.0,18.0,1.0,4.0,4.0,2.0,19.0,2.0,4.0,4.0,5.0,10.0,4.0,2.0,9.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,32.0,32.0,28.0,24.0,17.0
105.0,93.0,29,0,0.5,0.5714285714285714,70,0.0,8.0,5.0,4.0,7.0,11.0,22.0,21.0,13.0,34.0,0.0,3.0,2.0,1.0,3.0,2.0,5.0,6.0,3.0,6.0,0.0,60.0,33.3,33.3,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,0.0,66.7,25.0,33.3,33.3,2.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,5.0,2.0,5.0,3.0,0.0,3.0,3.0,0.0,4.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-2.0,-3.0,-7.0,9.0,45.0,6.0,12.0,5.0,24.0,38.0,22.0,36.0,14.0,4.0,14.0,3.0,5.0,1.0,6.0,30.0,6.0,11.0,6.0,66.7,46.7,50.0,45.5,16.7,1.0,15.0,0.0,1.0,3.0,1.0,17.0,0.0,2.0,3.0,100.0,88.2,0.0,50.0,100.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,1.0,4.0,2.0,0.0,20.0,0.0,25.0,0.0,1.0,1.0,2.0,2.0,0.0,8.0,0.0,1.0,7.0,0.0,9.0,1.0,3.0,9.0,0.0,2.0,4.0,0.0,2.0,1.0,2.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,13.0,11.0,5.0
